sha256,file_name,READ_SMS,SEND_SMS,RECEIVE_SMS,SYSTEM_ALERT_WINDOW,READ_CONTACTS,INTERNET,api_getDeviceId,api_sendTextMessage,api_SmsManager,api_DexClassLoader,api_TYPE_SYSTEM_ALERT_WINDOW,api_addView,api_HttpURLConnection,api_openConnection,count_suspicious,cert_present,issuer_present,cn_matches_package,issuer_cn_google_android,subject_cn_contains_pkg,issuer_subject_cn_equal,label_contains_bank,package_contains_bank,num_domains,num_http,num_suspicious_tld,impersonation_score,pkg_official,num_dex,num_permissions,num_exported,min_sdk,target_sdk,num_activities,num_services,num_receivers,file_size_mb,main_activity_present,perm_query_all_packages,app_label_len,package_len,package_has_digit,app_label_non_ascii,label,package,version,app_label_text
5375ed5bf5cc2df45e19fe0c3ef7b98473d1907f20b2bb1243eaf6d3eb2a1d66,5375ed5bf5cc2df45e19fe0c3ef7b98473d1907f20b2bb1243eaf6d3eb2a1d66.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,66,0,0,0,0,-1,-1,0,0,0,0,0,0,21,18,0,0,fake,solar.survey.roast,1.0,Android System Update
56907670f55a03aaf20d07326fc68a25fa001fb10e47b704aa27ce19338d1ead,56907670f55a03aaf20d07326fc68a25fa001fb10e47b704aa27ce19338d1ead.apk,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,41,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,4,16,0,0,fake,com.bfc.eyisnexp,1.0,    
585526be5f878ec6bc2967e8ed58f40207b5500d797b5af4bf5f16cef511cb4b,fake_av.apk,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,12,28,1,0,fake,com.example.androiddefender2,1.0,Label_Reader
58a14aafeea89d762c53450b92cd2cb5580a8c273e6b5249c1145fece3adc772,com.kiya.mahaplus_1.0.46.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,1,66,0,0,0,0,-1,-1,0,0,0,0,0,0,15,17,0,0,legit,com.kiya.mahaplus,1.0.46,Mahamobile Plus
5901875c45c4cbd5aa70a303db85294cb182908a92fcd6cd49c6cc7d78a13c2a,base2 (141).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,7,18,0,0,legit,ph.seabank.seabank,3.1.0,SeaBank
591a82ac806a472d11ae49d24c2e28bfdc6278feb4da419608487307b6ff5cea,base2 (127).apk,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,6,13,0,0,legit,com.fampay.in,3.11.6,FamApp
59260372f5dcc54deef06c18f71d9b56a4d116d07bfe54533a652938c1980242,base2 (133).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,8,33,0,0,legit,com.iexceed.ib.digitalbankingprod,1.0.34,IndSMART
592a6290419acf1b27ff1b091a9b2d2224a0948e0456581b47f8485a8934a17a,base2 (140).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,57,0,0,0,0,-1,-1,0,0,0,0,0,0,6,12,1,0,legit,com.prospav2,2.0.11,prospa
5a764e3442339eeb687b3ffa6f25165a138b99bba961d30332bca9ef60217136,com.fss.iob6_6.5.8.apks,0,1,0,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,12,1,0,legit,com.fss.iob6,6.5.8,IOB Mobile
5a9edbb52158646c54624b866ab45f81d2a33ee03ef38e23401ddc5f44ec7b17,base2 (124).apk,0,0,0,0,1,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,11,22,0,0,legit,net.veritran.becl.prod,7.10.3.50468,BancoEstado
5bf61b2eac5e88f0777f27b16b1c3df06077901293d7bf0f054e95065523d768,vitor.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,5,9,0,0,fake,ooo.vitor,1.0,Vitor
5bf8c85ca5c3b4b8b2f68c60e1997e4fb60119114fc03add20058cf958305f5a,com.funnyys.apk,1,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,11,0,0,fake,com.funnyys,1.0,Funnyys
5c6efef54960ec6f12444a6f1fa7443195c58b45a4bbd8c622539ee6c06523a7,base (13).apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,57,0,0,0,0,-1,-1,0,0,0,0,0,1,4,21,0,0,legit,com.moneytap.bnpl.app,3.4.1,Freo
5d15419f55b10faaecda47727494320a461e05cbc4402e604df9e48f20e26aec,base2 (134).apk,0,0,0,1,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,13,13,0,0,legit,za.co.nedbank,9.5.5-0-prod,Nedbank Money
5dc26918bdb2c631db45373067e7db67ac3d8d21d6c70476557b840613dbdc11,base2 (172).apk,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,3,14,0,0,legit,com.ing.mobile,2025.15.1,ING
5fcfdc253143bd323343a99f15eacaf854b6ade9ebbb443922aaad24c14a42ec,strangecalculator.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,23,0,0,fake,de.ecspride.demoversion,1.0,DemoVersion
6005ec5619816110cb6c0bdff9343af84760a1f880893959f02eaddbad6b7d74,FlagValidator.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,13,26,0,0,fake,org.team_sik.flagvalidator,1.0,FlagValidator
601e0e63ff7e1b7f8fffb42139c8a8049dc13b871840ddd08aa5933436582e1c,601e0e63ff7e1b7f8fffb42139c8a8049dc13b871840ddd08aa5933436582e1c.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,66,0,0,0,0,-1,-1,0,0,0,0,0,0,17,17,0,0,fake,apart.erosion.pen,1.0,Google Play Store
6129ba78079554f95fa36d5edbc553d52a70b9187ed43181b83e2dd17d17bcfb,base2 (142).apk,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,1,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,13,0,0,legit,in.spicemudra,6.2.3,Spice Money
630d1c81d00e1403cb0810fd7deb60d4fe741da86549cbbb957d1b7095c567d2,KXCTF.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,5,14,0,0,fake,com.game.kxctf,1.0,KXCTF
63c50346f2d0aa582cc54a1d2f30818efb247642e1dbd6c9c0a592ac1bf3a98e,base2 (106).apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,7,21,0,0,legit,com.icicibank.pockets,11.2,Pockets
640dfac3906f770010c165e5dd1b22bc6da4ab6ed39bdba05781c578e1d08a49,in.org.npci.upiapp_4.0.5.apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,100,1,0,0,0,-1,-1,0,0,0,0,0,1,4,18,0,0,legit,in.org.npci.upiapp,4.0.5,BHIM
646c310fbac327a694cbb707c61b97d20e797d0a79df235f74216c8af164e4ce,com.infrasofttech.CentralBank_7.52.apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,11,29,0,0,legit,com.infrasofttech.CentralBank,7.52,Cent Mobile
655f66c35f357dadb9f4f89fc5930b3e72a6875d500814278ed3f283e41127bc,base2 (169).apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,1,10,22,0,0,legit,com.freecharge.android,20.13.1,Freecharge
667da5035fa617ff854305855200513e6f3711101657e597c8d5019ad530e3eb,com.barclays.android.barclaysmobilebanking_3.13.0.apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,1,200,0,0,100,1,0,0,0,-1,-1,0,0,0,0,0,1,8,42,0,0,legit,com.barclays.android.barclaysmobilebanking,3.13.0,Barclays
6689e6b97472ba3ff71fc60a7be82161d5a30b92ae133454426cad9128e2f7e4,base2 (100).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,3,17,0,0,legit,au.com.nab.mobile,9.178.0,NAB
67d64670ecb25d92b80aa05e62eb5fa1cddb3242c0dbbd700c26ec9c1e8bd5f1,MusicPlayerAdware.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,12,21,1,0,fake,com.gadgetcrafts.gt4x,7.7,Music Player
6827f776b7d2844342711be6f13695ae8d1a5f209fc0072dbaf8b85e2fcff4b7,UnCrackable-Level3.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,19,23,1,0,fake,owasp.mstg.uncrackable3,1.0,Uncrackable Level 3
6841b4f2de7ba4eb35ee2ef5d8c1e60d5ea49e6319852532349f255adbaffb6e,base2 (148).apk,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,1,11,13,0,0,legit,nz.co.westpac,39.3.1,Westpac One
6965f5d4810be49875df370b2f8584c17f20c4681ca75d2ddb8df4386ecf0423,it.bancaetica.bank_2.5.2.apk,0,0,0,1,1,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,11,18,0,0,legit,it.bancaetica.bank,2.5.2,Banca Etica
6a717bcca5cb3364e2e19ba3f2d58ec64dbcaa320f12167808c12ee62a0c4c8b,UnCrackable-Level1 (1).apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,12,28,1,0,fake,sg.vantagepoint.uncrackable1,1.0,Uncrackable1
6b5740e1d83677d6fc505870a216cdca00dd94232b72ca2656e11ee55f100c97,com.lcode.clabmbanking_2.4.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,15,22,0,0,legit,com.lcode.clabmbanking,2.4,Capital Mobile+
6e64f7dc5e1dce267686d15c8b746a1e8aa3b400de27a53a25b0d567ef1930d2,WhyShouldIPay.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,15,28,0,0,fake,de.fraunhofer.sit.premiumapp,1.0,Not Premium App
6ef28c857b00dc33d21e94019aeee96d4ba765a4bade08ee5ae0cbda077daeb9,base (5).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,1,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,1,12,14,0,0,legit,com.yespaylite,4.4.1,YES PAY Lite
6f255a11a5dc71c7b305d9f55683957615e40c4b3dc78aefb0379b897be85ea7,base2 (103).apk,1,1,1,1,0,1,1,1,1,1,0,1,0,1,6,1,1,0,0,0,0,0,0,200,0,6,57,0,0,0,0,-1,-1,0,0,0,0,0,1,9,26,0,0,legit,com.whizdm.moneyview.loans,KOI-7711.606,Moneyview
705b33552ce3f8ac4054fe6438e8b07f8a76c4049b3a7ff7d0e139524f84c282,reverse.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,49,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,22,0,0,fake,com.google.ctf.sandbox,1.0,Sandbox
713cc4e2a3256cd0a4252075a63a5740730f5762cc6d93e57d21cceae5e5c0df,app.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,29,27,0,0,fake,com.google.ctf.pwn.tridroid,1.0,TriDroid: Triangle of Android
7164aa8030f2034c47049cdd67fcb2c9459188d6791633ab8ee4b073e52a0838,base2 (123).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,200,0,7,100,0,0,0,0,-1,-1,0,0,0,0,0,0,18,15,0,0,legit,com.aya.mobilex,1.0.1,AYA Mobile Banking
720a1383fa333d3fe92b35fcedcf1669bcff7a0e3b7e0d70e9e157e694c2672f,GETSECRET.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,9,22,0,0,fake,opensecurity.getsecret,1.0,GetSecret
723b88c18b0a3298f17ecaf163749016ff10d1b7c393727b35e159b5d5c5343c,GrehAndroidMe.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,18,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,17,0,0,fake,grackme.im.famous,1.0,GrackMe
725da72192ebe997fc7efdf247d4fb3f7a5116a15e760fd3a70e552f836cb74c,com.utkarsh.mobile_8.9.apk,0,0,0,0,0,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,13,18,0,0,legit,com.utkarsh.mobile,8.9,UtkarshMobile
72f7793f4bd690f3b78d723c09539d9dd387d882d1ce3fa851c52bffc44ee1f0,base2 (158).apk,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,23,0,0,legit,com.peoplescu.peoplescu,4018.0.0,People's CU
734f513efd9646f8fa41f25c8c795afc999c2b30d57ecacc03484163426c63ea,base2 (102).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,1,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,7,28,0,0,legit,fj.com.vodafone.mpaisawallet,2.6.3,M-PAiSA
73799f94d9bce055509a14b1d33297aea81177d6a8ab8278dabfde3c17d8b41a,r2pay-v0.9.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,11,8,0,0,fake,re.pwnme,1.0,Radare2 Pay
74b9fc8046b299e578d53c2a740df30b3dc87b6d965300a608ae75005ab09dda,._FlagValidator.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
7575db7b8efd5acb64d52ee5674418424f9956331d3c0e604660b64302141f06,base (6).apk,0,0,0,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,12,37,0,0,legit,com.bankofbaroda.mconnect.bggbconnect,1.0.2,BGGB Connect
76a8053b3961143ec021f6d12df7ccb6846a24791fe4a5ec90d51e7a4f0cbc89,base (12).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,9,13,0,0,legit,com.fedmobile,7.1.3,FedMobile
770abe45f50a7d706a4fe4ac745c4f8cf2946d135ea5b0df5b95aa32d17bb9a3,._aBunchOfNative.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
7ca00625592fa5dae701e6e1e40061c4fe8b1861c3bfb493446110bb4199327a,org.altruist.BajajExperia_P.13.2.3.apks,1,1,1,1,1,1,1,1,1,1,0,1,0,1,6,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,13,25,0,0,legit,org.altruist.BajajExperia,P.13.2.3,Bajaj Finserv
7d4848b869abf6123a4ac0b8560e28f3c051c977a2b57c22d0a6eb7f0145507a,com.iexceed.appzillon.ippbMB_1.25.6.5.apk,1,1,1,0,1,1,1,0,1,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,11,28,0,0,legit,com.iexceed.appzillon.ippbMB,1.25.6.5,IPPB Mobile
7e5c76cbc400e9eae07db957350a529782e2c0f30f11a623e3a0d3d300a9b7f6,andymail.apk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,12,31,1,0,fake,ctf.competition.team18.andymail,1.0,AndyEmail-18
7e8233d5a38fca0e0cb92b51e553cd207be224d02dff754a7c52a3e0e98c547f,com.infonow.bofa_25.08.0.apks,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,4,16,0,0,legit,com.infonow.bofa,25.08.0,BofA
7e914e4c0769a7a1dcf7d3a06160bfbd9f7b583695ccc9282854c2946b0321db,7e914e4c0769a7a1dcf7d3a06160bfbd9f7b583695ccc9282854c2946b0321db.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,60,0,0,0,0,-1,-1,0,0,0,0,0,0,10,19,0,1,fake,tissue.crash.potato,1.0,Porno İzle
7ff5473957e4a00af9497aa71c517575fa5924a4f783df31741fc86d1a8740db,base2 (166).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,27,14,0,0,legit,app.imps.pardi,3.1.1,SBPP Co-operative Bank ltd.
808f0c09e176834a8f3c0750677fbe9f6ec10caab55067cbec5c98dee300e151,808f0c09e176834a8f3c0750677fbe9f6ec10caab55067cbec5c98dee300e151.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,75,0,0,0,0,-1,-1,0,0,0,0,0,0,18,21,0,1,fake,rhythm.retreat.absorb,1.0,Android Güncelleme
81118e9835f6c3b7286ebdd1233d46b8e65045b5cb8bfb6aa739e75be9b2cae3,2048.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,4,44,1,0,fake,game2048.b2048game.twozerofoureight2048.game,1.2.6(c),2048
838542789838378a16e1219ee76e331c68d1cea7202b68a8610b5c9afa4d8253,base2 (114).apk,0,0,0,1,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,12,22,0,0,legit,com.dbs.sg.dbsmbanking,25.7.3,DBS digibank
844c7e547e24146de9cded5521921e03aaa7ced562129c57c649dc37f25ecc61,com.boi.ua.android_3.4.0.apks,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,10,18,0,0,legit,com.boi.ua.android,3.4.0,BOI Mobile
84ea920000402d54f21f94f0bb63323fa7032740ba83bc2e378c6af2fc6fc9a9,base2 (136).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,13,15,0,0,legit,it.relaxbanking,2.1.20,Relax Banking
85002f55f87c08598c51af96dfd6fa776d79abce6e95c9075edff4ab2ab626a2,base2 (116).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,7,20,1,0,legit,com.gtbank.gtworldv1,6.2.3,GTWorld
850d7c98bed8df5349d678c6daa1d3888600e1e7994c83a909cfe1c1d0e446ec,r2pay-v1.0.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,11,8,0,0,fake,re.pwnme,1.0,Radare2 Pay
86c8698fd46604eb8ebabc64894c9bc625384b0e56397ad20bee94dc2f024f60,base2 (157).apk,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,14,27,0,0,legit,com.heartlandbt.heartlandbt,4018.0.2,Heartland Bank
86e83f7d09a3881cab62f8ad20ad1a173158f755a5173cb1b19db9913c2778e8,base2 (119).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,12,25,0,0,legit,com.barclays.absa.banking,7.39.0 - July-Release,Absa Banking
89a8c758f45d86bf0aee1496fd48036fad55805927327d89af6ec1d7337a3938,BadNews.A.apk,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,18,0,1,fake,live.photo.savanna,2.1,Саванна
8a7f48d7fe585a2d330edd0e59311e8b6642ea1afbda7f123d67ba680db7f458,base2 (173).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,11,18,0,0,legit,com.iob.iobconnect,1.0.23,IOB Connect
8aae58417c38a069876440279e9f9c03e2dbd1f9ed25b2a9173f3a98d12cf467,com.canarabank.mobility_3.6.37.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,10,23,0,0,legit,com.canarabank.mobility,3.6.37,Canara ai1
8acfac2d1646b7689e09aab629a58ba66029b295068ca76cdaccbdc92b4e5ea9,hashdays-challenge.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,13,50,1,0,fake,com.fortiguard.challenge.hashdays2012.challengeapp,1.0,Hashdays 2012
8b2543e42caa0940cf332d07a66945efa89a400462c36bd5568f85ad8ebb0b4e,Sudoku.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,20,0,0,fake,com.icenta.sudoku.ui,9.2.1.4,Sudoku Free
8b780aa4d9b889f52d158e1a1fbaeed5edffadd68912bac8f682a8466900d259,base2 (101).apk,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,3,18,1,0,legit,com.maybank2u.life,0.9.39,MAE
8d3e9fb35a57cd2f1ec089558d4d0aa7bd1f2e2d6436dac0d080e13e88472802,ctfmicro.apk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,14,31,1,0,fake,ctf.competition.ctfmicro.team18,1.0,team18CTFMicro
8e168f31f3bf0564d11b01e180d301f41e3582a89efc5ca15ed40a402c0ca3dd,8e168f31f3bf0564d11b01e180d301f41e3582a89efc5ca15ed40a402c0ca3dd.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,60,0,0,0,0,-1,-1,0,0,0,0,0,0,18,15,0,0,fake,half.soap.civil,1.0,Android Guncelleme
8f226c8085e9f81b48af05be18d1d02d745e5d0672c6af97019b8f430c2d527b,com.axis.mobile_10.9.apks,1,1,1,1,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,100,1,0,0,0,-1,-1,0,0,0,0,0,0,11,15,0,0,legit,com.axis.mobile,10.9,Axis Mobile
8f9b4dcd686ce945d0b1338a7937713954975ea383c4462cd4bd6c39e6861d7c,base2 (110).apk,0,0,0,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,12,16,0,0,legit,com.snapwork.tcl,2.5.4,Tata Capital
